dep;week;P;T;cl_age90
85;2020-S27;0;71;90
85;2020-S27;11;2635;0
85;2020-S28;1;219;09
85;2020-S28;3;182;19
85;2020-S28;0;196;29
85;2020-S28;0;326;39
85;2020-S28;1;310;49
85;2020-S28;1;336;59
85;2020-S28;1;389;69
85;2020-S28;2;310;79
85;2020-S28;1;168;89
85;2020-S28;0;52;90
85;2020-S28;10;2488;0
85;2020-S29;0;178;09
85;2020-S29;0;259;19
85;2020-S29;3;399;29
85;2020-S29;1;455;39
85;2020-S29;0;397;49
85;2020-S29;2;311;59
85;2020-S29;1;320;69
85;2020-S29;0;258;79
85;2020-S29;1;182;89
85;2020-S29;0;60;90
85;2020-S29;8;2820;0
85;2020-S30;0;205;09
85;2020-S30;3;316;19
85;2020-S30;4;361;29
85;2020-S30;3;427;39
85;2020-S30;0;420;49
85;2020-S30;6;390;59
85;2020-S30;3;434;69
85;2020-S30;4;348;79
85;2020-S30;1;180;89
85;2020-S30;0;69;90
85;2020-S30;24;3150;0
85;2020-S31;1;147;09
85;2020-S31;3;326;19
85;2020-S31;3;371;29
85;2020-S31;3;377;39
85;2020-S31;3;374;49
85;2020-S31;4;354;59
85;2020-S31;1;351;69
85;2020-S31;2;287;79
85;2020-S31;0;184;89
85;2020-S31;0;57;90
85;2020-S31;20;2828;0
85;2020-S32;3;142;09
85;2020-S32;3;381;19
85;2020-S32;8;452;29
85;2020-S32;8;444;39
85;2020-S32;0;440;49
85;2020-S32;1;458;59
85;2020-S32;1;468;69
85;2020-S32;0;448;79
85;2020-S32;0;240;89
85;2020-S32;0;88;90
85;2020-S32;24;3562;0
85;2020-S33;1;123;09
85;2020-S33;6;473;19
85;2020-S33;9;542;29
85;2020-S33;4;422;39
85;2020-S33;1;526;49
85;2020-S33;4;601;59
85;2020-S33;5;912;69
85;2020-S33;4;973;79
85;2020-S33;1;284;89
85;2020-S33;0;54;90
85;2020-S33;35;4910;0
85;2020-S34;1;140;09
85;2020-S34;3;599;19
85;2020-S34;24;712;29
85;2020-S34;11;533;39
85;2020-S34;8;542;49
85;2020-S34;2;634;59
85;2020-S34;2;833;69
85;2020-S34;1;789;79
85;2020-S34;2;342;89
85;2020-S34;0;119;90
85;2020-S34;54;5243;0
85;2020-S35;1;192;09
85;2020-S35;7;501;19
85;2020-S35;21;927;29
85;2020-S35;7;758;39
85;2020-S35;9;820;49
85;2020-S35;9;854;59
85;2020-S35;6;999;69
85;2020-S35;5;863;79
85;2020-S35;0;333;89
85;2020-S35;0;67;90
85;2020-S35;65;6315;0
85;2020-S36;1;337;09
85;2020-S36;18;633;19
85;2020-S36;36;1042;29
85;2020-S36;13;909;39
85;2020-S36;12;967;49
85;2020-S36;13;904;59
85;2020-S36;19;882;69
85;2020-S36;4;627;79
85;2020-S36;3;306;89
85;2020-S36;1;67;90
85;2020-S36;120;6676;0
85;2020-S37;6;880;09
85;2020-S37;21;1231;19
85;2020-S37;38;1087;29
85;2020-S37;18;1195;39
85;2020-S37;28;989;49
85;2020-S37;22;819;59
85;2020-S37;20;714;69
85;2020-S37;5;600;79
85;2020-S37;3;268;89
85;2020-S37;0;65;90
85;2020-S37;161;7849;0
85;2020-S38;5;443;09
85;2020-S38;37;1523;19
85;2020-S38;43;984;29
85;2020-S38;30;959;39
85;2020-S38;20;966;49
85;2020-S38;34;818;59
85;2020-S38;23;756;69
85;2020-S38;13;596;79
85;2020-S38;5;240;89
85;2020-S38;1;53;90
85;2020-S38;211;7339;0
85;2020-S39;9;221;09
85;2020-S39;49;1364;19
85;2020-S39;64;890;29
85;2020-S39;34;743;39
85;2020-S39;30;760;49
85;2020-S39;41;721;59
85;2020-S39;29;625;69
85;2020-S39;28;517;79
85;2020-S39;8;272;89
85;2020-S39;3;98;90
85;2020-S39;295;6211;0
86;2020-S21;5;129;09
86;2020-S21;11;203;19
86;2020-S21;15;439;29
86;2020-S21;16;446;39
86;2020-S21;14;446;49
86;2020-S21;11;436;59
86;2020-S21;6;251;69
86;2020-S21;7;194;79
86;2020-S21;11;299;89
86;2020-S21;11;282;90
86;2020-S21;107;3127;0
86;2020-S22;3;242;09
86;2020-S22;1;287;19
86;2020-S22;3;428;29
86;2020-S22;3;439;39
86;2020-S22;7;439;49
86;2020-S22;3;406;59
86;2020-S22;4;289;69
86;2020-S22;3;205;79
86;2020-S22;4;188;89
86;2020-S22;2;127;90
86;2020-S22;33;3050;0
86;2020-S23;0;152;09
86;2020-S23;0;189;19
86;2020-S23;0;206;29
86;2020-S23;1;194;39
86;2020-S23;0;189;49
86;2020-S23;2;209;59
86;2020-S23;1;157;69
86;2020-S23;1;139;79
86;2020-S23;0;106;89
86;2020-S23;0;70;90
86;2020-S23;5;1611;0
86;2020-S24;0;116;09
86;2020-S24;0;136;19
86;2020-S24;1;194;29
86;2020-S24;0;174;39
86;2020-S24;1;165;49
86;2020-S24;1;192;59
86;2020-S24;1;177;69
86;2020-S24;0;130;79
86;2020-S24;0;115;89
86;2020-S24;0;80;90
86;2020-S24;4;1479;0
86;2020-S25;0;102;09
86;2020-S25;0;98;19
86;2020-S25;1;123;29
86;2020-S25;0;79;39
86;2020-S25;0;107;49
86;2020-S25;1;115;59
86;2020-S25;0;129;69
86;2020-S25;1;94;79
86;2020-S25;0;77;89
86;2020-S25;1;36;90
86;2020-S25;4;960;0
86;2020-S26;0;125;09
86;2020-S26;0;121;19
86;2020-S26;0;168;29
86;2020-S26;1;113;39
86;2020-S26;1;94;49
86;2020-S26;1;110;59
86;2020-S26;0;111;69
86;2020-S26;0;89;79
86;2020-S26;0;65;89
86;2020-S26;1;40;90
86;2020-S26;4;1036;0
86;2020-S27;0;212;09
86;2020-S27;0;138;19
86;2020-S27;1;156;29
86;2020-S27;0;144;39
86;2020-S27;1;122;49
86;2020-S27;0;126;59
86;2020-S27;0;127;69
86;2020-S27;2;88;79
86;2020-S27;0;92;89
86;2020-S27;0;63;90
86;2020-S27;4;1268;0
86;2020-S28;5;265;09
86;2020-S28;2;156;19
86;2020-S28;0;173;29
86;2020-S28;1;220;39
86;2020-S28;1;138;49
86;2020-S28;0;115;59
86;2020-S28;2;124;69
86;2020-S28;0;78;79
86;2020-S28;2;62;89
86;2020-S28;1;30;90
86;2020-S28;14;1361;0
86;2020-S29;1;183;09
86;2020-S29;1;201;19
86;2020-S29;1;223;29
86;2020-S29;2;252;39
86;2020-S29;0;173;49
86;2020-S29;0;152;59
86;2020-S29;2;130;69
86;2020-S29;1;96;79
86;2020-S29;0;67;89
86;2020-S29;0;24;90
86;2020-S29;8;1501;0
86;2020-S30;0;190;09
86;2020-S30;0;230;19
86;2020-S30;0;343;29
86;2020-S30;0;320;39
86;2020-S30;2;236;49
86;2020-S30;1;243;59
86;2020-S30;2;242;69
86;2020-S30;1;164;79
86;2020-S30;0;85;89
86;2020-S30;0;37;90
86;2020-S30;6;2090;0
86;2020-S31;0;152;09
86;2020-S31;3;220;19
86;2020-S31;1;327;29
86;2020-S31;5;293;39
86;2020-S31;0;227;49
86;2020-S31;1;229;59
86;2020-S31;3;196;69
86;2020-S31;0;133;79
86;2020-S31;0;85;89
86;2020-S31;0;26;90
86;2020-S31;13;1888;0
86;2020-S32;0;126;09
86;2020-S32;3;216;19
86;2020-S32;4;341;29
86;2020-S32;2;292;39
86;2020-S32;2;252;49
86;2020-S32;2;269;59
86;2020-S32;1;259;69
86;2020-S32;1;222;79
86;2020-S32;0;83;89
86;2020-S32;0;36;90
86;2020-S32;15;2096;0
86;2020-S33;0;147;09
86;2020-S33;5;271;19
86;2020-S33;7;441;29
86;2020-S33;5;336;39
86;2020-S33;6;272;49
86;2020-S33;8;291;59
86;2020-S33;4;264;69
86;2020-S33;0;181;79
86;2020-S33;3;115;89
86;2020-S33;0;27;90
86;2020-S33;38;2345;0
86;2020-S34;1;172;09
86;2020-S34;11;451;19
86;2020-S34;28;615;29
86;2020-S34;14;475;39
86;2020-S34;9;443;49
86;2020-S34;13;380;59
86;2020-S34;6;361;69
86;2020-S34;1;208;79
86;2020-S34;0;92;89
86;2020-S34;0;35;90
86;2020-S34;83;3232;0
86;2020-S35;7;234;09
86;2020-S35;16;494;19
86;2020-S35;36;784;29
86;2020-S35;16;645;39
86;2020-S35;14;548;49
86;2020-S35;9;513;59
86;2020-S35;8;431;69
86;2020-S35;0;306;79
86;2020-S35;1;128;89
86;2020-S35;0;31;90
86;2020-S35;107;4114;0
86;2020-S36;6;270;09
86;2020-S36;46;592;19
86;2020-S36;83;1037;29
86;2020-S36;24;697;39
86;2020-S36;22;718;49
86;2020-S36;24;612;59
86;2020-S36;8;454;69
86;2020-S36;8;337;79
86;2020-S36;1;158;89
86;2020-S36;1;43;90
86;2020-S36;223;4918;0
86;2020-S37;36;1102;09
86;2020-S37;88;1405;19
86;2020-S37;59;1325;29
86;2020-S37;39;1204;39
86;2020-S37;38;980;49
86;2020-S37;30;686;59
86;2020-S37;12;421;69
86;2020-S37;5;215;79
86;2020-S37;3;178;89
86;2020-S37;2;134;90
86;2020-S37;312;7650;0
86;2020-S38;32;958;09
86;2020-S38;71;1711;19
86;2020-S38;59;1325;29
86;2020-S38;43;1037;39
86;2020-S38;29;934;49
86;2020-S38;22;724;59
86;2020-S38;17;480;69
86;2020-S38;18;259;79
86;2020-S38;8;198;89
86;2020-S38;6;145;90
86;2020-S38;305;7772;0
86;2020-S39;19;259;09
86;2020-S39;54;965;19
86;2020-S39;114;903;29
86;2020-S39;35;618;39
86;2020-S39;35;553;49
86;2020-S39;24;466;59
86;2020-S39;18;369;69
86;2020-S39;7;226;79
86;2020-S39;8;155;89
86;2020-S39;6;124;90
86;2020-S39;320;4638;0
87;2020-S21;0;44;09
87;2020-S21;0;48;19
87;2020-S21;1;84;29
87;2020-S21;0;106;39
87;2020-S21;1;94;49
87;2020-S21;0;97;59
87;2020-S21;1;70;69
87;2020-S21;0;65;79
87;2020-S21;0;53;89
87;2020-S21;0;24;90
87;2020-S21;3;685;0
87;2020-S22;0;92;09
87;2020-S22;1;63;19
87;2020-S22;1;160;29
87;2020-S22;1;111;39
87;2020-S22;3;141;49
87;2020-S22;0;152;59
87;2020-S22;0;110;69
87;2020-S22;0;90;79
87;2020-S22;0;103;89
87;2020-S22;0;76;90
87;2020-S22;6;1098;0
87;2020-S23;0;56;09
87;2020-S23;4;128;19
87;2020-S23;0;114;29
87;2020-S23;0;114;39
87;2020-S23;0;98;49
87;2020-S23;0;92;59
87;2020-S23;0;62;69
87;2020-S23;0;56;79
87;2020-S23;0;53;89
87;2020-S23;1;34;90
87;2020-S23;5;807;0
87;2020-S24;0;37;09
87;2020-S24;0;65;19
87;2020-S24;0;135;29
87;2020-S24;0;84;39
87;2020-S24;1;94;49
87;2020-S24;0;84;59
87;2020-S24;1;95;69
87;2020-S24;0;92;79
87;2020-S24;0;61;89
87;2020-S24;0;23;90
87;2020-S24;2;770;0
87;2020-S25;0;33;09
87;2020-S25;0;67;19
87;2020-S25;0;90;29
87;2020-S25;0;67;39
87;2020-S25;0;86;49
87;2020-S25;0;71;59
87;2020-S25;0;56;69
87;2020-S25;0;45;79
87;2020-S25;0;45;89
87;2020-S25;0;36;90
87;2020-S25;0;596;0
87;2020-S26;0;34;09
87;2020-S26;0;73;19
87;2020-S26;0;155;29
87;2020-S26;1;102;39
87;2020-S26;0;84;49
87;2020-S26;0;93;59
87;2020-S26;0;69;69
87;2020-S26;0;75;79
87;2020-S26;0;50;89
87;2020-S26;0;30;90
87;2020-S26;1;765;0
87;2020-S27;0;51;09
87;2020-S27;1;69;19
87;2020-S27;0;122;29
87;2020-S27;1;82;39
87;2020-S27;0;90;49
87;2020-S27;0;87;59
87;2020-S27;1;78;69
87;2020-S27;1;60;79
87;2020-S27;0;60;89
87;2020-S27;0;32;90
87;2020-S27;4;731;0
87;2020-S28;0;78;09
87;2020-S28;0;101;19
87;2020-S28;0;128;29
87;2020-S28;0;115;39
87;2020-S28;0;102;49
87;2020-S28;0;96;59
87;2020-S28;0;81;69
87;2020-S28;0;58;79
87;2020-S28;0;43;89
87;2020-S28;0;40;90
87;2020-S28;1;844;0
87;2020-S29;0;56;09
87;2020-S29;2;100;19
87;2020-S29;0;175;29
87;2020-S29;1;176;39
87;2020-S29;0;90;49
87;2020-S29;0;94;59
87;2020-S29;1;114;69
87;2020-S29;0;61;79
87;2020-S29;2;51;89
87;2020-S29;0;24;90
87;2020-S29;6;941;0
87;2020-S30;0;96;09
87;2020-S30;0;156;19
87;2020-S30;1;207;29
87;2020-S30;0;204;39
87;2020-S30;1;195;49
87;2020-S30;1;157;59
87;2020-S30;2;123;69
87;2020-S30;0;96;79
87;2020-S30;0;69;89
87;2020-S30;1;26;90
87;2020-S30;6;1329;0
87;2020-S31;0;84;09
87;2020-S31;0;183;19
87;2020-S31;4;301;29
87;2020-S31;2;255;39
87;2020-S31;2;239;49
87;2020-S31;0;224;59
87;2020-S31;1;200;69
87;2020-S31;0;145;79
87;2020-S31;0;76;89
87;2020-S31;1;28;90
87;2020-S31;10;1736;0
87;2020-S32;0;67;09
87;2020-S32;0;187;19
87;2020-S32;2;296;29
87;2020-S32;2;286;39
87;2020-S32;1;227;49
87;2020-S32;0;234;59
87;2020-S32;0;178;69
87;2020-S32;1;127;79
87;2020-S32;0;84;89
87;2020-S32;0;31;90
87;2020-S32;6;1717;0
87;2020-S33;0;67;09
87;2020-S33;1;219;19
87;2020-S33;7;268;29
87;2020-S33;3;261;39
87;2020-S33;1;248;49
87;2020-S33;3;246;59
87;2020-S33;1;173;69
87;2020-S33;0;137;79
87;2020-S33;1;59;89
87;2020-S33;0;37;90
87;2020-S33;17;1715;0
87;2020-S34;1;92;09
87;2020-S34;4;311;19
87;2020-S34;9;472;29
87;2020-S34;4;391;39
87;2020-S34;4;376;49
87;2020-S34;4;383;59
87;2020-S34;0;354;69
87;2020-S34;1;251;79
87;2020-S34;0;109;89
87;2020-S34;0;28;90
87;2020-S34;27;2767;0
87;2020-S35;4;121;09
87;2020-S35;9;329;19
87;2020-S35;28;582;29
87;2020-S35;19;550;39
87;2020-S35;20;560;49
87;2020-S35;10;539;59
87;2020-S35;1;390;69
87;2020-S35;6;314;79
87;2020-S35;1;145;89
87;2020-S35;0;45;90
87;2020-S35;98;3575;0
87;2020-S36;7;150;09
87;2020-S36;13;307;19
87;2020-S36;36;672;29
87;2020-S36;26;624;39
87;2020-S36;18;604;49
87;2020-S36;17;616;59
87;2020-S36;7;429;69
87;2020-S36;5;337;79
87;2020-S36;5;162;89
87;2020-S36;0;57;90
87;2020-S36;134;3961;0
87;2020-S37;11;578;09
87;2020-S37;29;597;19
87;2020-S37;36;796;29
87;2020-S37;27;710;39
87;2020-S37;22;608;49
87;2020-S37;21;529;59
87;2020-S37;14;397;69
87;2020-S37;10;253;79
87;2020-S37;12;184;89
87;2020-S37;4;106;90
87;2020-S37;186;4759;0
87;2020-S38;10;435;09
87;2020-S38;30;858;19
87;2020-S38;49;772;29
87;2020-S38;28;710;39
87;2020-S38;36;677;49
87;2020-S38;39;532;59
87;2020-S38;16;389;69
87;2020-S38;14;266;79
87;2020-S38;17;194;89
87;2020-S38;4;72;90
87;2020-S38;243;4906;0
87;2020-S39;17;180;09
87;2020-S39;56;853;19
87;2020-S39;83;883;29
87;2020-S39;30;611;39
87;2020-S39;34;590;49
87;2020-S39;35;542;59
87;2020-S39;23;387;69
87;2020-S39;11;252;79
87;2020-S39;7;192;89
87;2020-S39;7;114;90
87;2020-S39;303;4604;0
88;2020-S21;2;68;09
88;2020-S21;1;62;19
88;2020-S21;4;145;29
88;2020-S21;1;188;39
88;2020-S21;4;172;49
88;2020-S21;5;247;59
88;2020-S21;2;240;69
88;2020-S21;3;193;79
88;2020-S21;3;149;89
88;2020-S21;2;65;90
88;2020-S21;27;1529;0
88;2020-S22;0;71;09
88;2020-S22;0;80;19
88;2020-S22;2;137;29
88;2020-S22;0;148;39
88;2020-S22;1;176;49
88;2020-S22;4;226;59
88;2020-S22;4;236;69
88;2020-S22;2;189;79
88;2020-S22;5;145;89
88;2020-S22;0;40;90
88;2020-S22;18;1449;0
88;2020-S23;0;52;09
88;2020-S23;0;75;19
88;2020-S23;1;101;29
88;2020-S23;2;134;39
88;2020-S23;1;138;49
88;2020-S23;2;173;59
88;2020-S23;1;201;69
88;2020-S23;1;183;79
88;2020-S23;2;131;89
88;2020-S23;0;42;90
88;2020-S23;10;1231;0
88;2020-S24;0;63;09
88;2020-S24;1;102;19
88;2020-S24;1;157;29
88;2020-S24;4;184;39
88;2020-S24;0;216;49
88;2020-S24;2;292;59
88;2020-S24;2;317;69
88;2020-S24;2;259;79
88;2020-S24;4;169;89
88;2020-S24;1;63;90
88;2020-S24;17;1822;0
88;2020-S25;0;83;09
88;2020-S25;4;137;19
88;2020-S25;1;133;29
88;2020-S25;1;180;39
88;2020-S25;0;232;49
88;2020-S25;0;271;59
88;2020-S25;4;292;69
88;2020-S25;1;243;79
88;2020-S25;2;188;89
88;2020-S25;0;40;90
88;2020-S25;13;1799;0
88;2020-S26;2;60;09
88;2020-S26;1;273;19
88;2020-S26;2;161;29
88;2020-S26;1;206;39
88;2020-S26;0;226;49
88;2020-S26;0;301;59
88;2020-S26;1;282;69
88;2020-S26;0;260;79
88;2020-S26;1;177;89
88;2020-S26;0;62;90
88;2020-S26;8;2008;0
88;2020-S27;0;75;09
88;2020-S27;0;251;19
88;2020-S27;0;158;29
88;2020-S27;2;178;39
88;2020-S27;0;200;49
88;2020-S27;1;247;59
88;2020-S27;2;283;69
88;2020-S27;2;248;79
88;2020-S27;4;171;89
88;2020-S27;1;44;90
88;2020-S27;14;1859;0
88;2020-S28;1;116;09
88;2020-S28;1;110;19
88;2020-S28;1;129;29
88;2020-S28;3;166;39
88;2020-S28;3;151;49
88;2020-S28;2;217;59
88;2020-S28;3;212;69
88;2020-S28;4;209;79
88;2020-S28;0;123;89
88;2020-S28;0;46;90
88;2020-S28;18;1479;0
88;2020-S29;1;99;09
88;2020-S29;4;137;19
88;2020-S29;7;194;29
88;2020-S29;10;216;39
88;2020-S29;5;210;49
88;2020-S29;17;266;59
88;2020-S29;18;319;69
88;2020-S29;8;193;79
88;2020-S29;2;128;89
88;2020-S29;2;48;90
88;2020-S29;74;1810;0
88;2020-S30;1;168;09
88;2020-S30;0;193;19
88;2020-S30;6;425;29
88;2020-S30;4;410;39
88;2020-S30;9;354;49
88;2020-S30;10;408;59
88;2020-S30;10;540;69
88;2020-S30;2;433;79
88;2020-S30;1;197;89
88;2020-S30;1;58;90
88;2020-S30;44;3187;0
88;2020-S31;0;146;09
88;2020-S31;2;287;19
88;2020-S31;4;397;29
88;2020-S31;1;410;39
88;2020-S31;3;397;49
88;2020-S31;3;507;59
88;2020-S31;5;628;69
88;2020-S31;2;561;79
88;2020-S31;2;246;89
88;2020-S31;0;49;90
88;2020-S31;22;3628;0
88;2020-S32;0;97;09
88;2020-S32;0;216;19
88;2020-S32;5;277;29
88;2020-S32;1;263;39
88;2020-S32;0;257;49
88;2020-S32;2;300;59
88;2020-S32;3;316;69
88;2020-S32;1;245;79
88;2020-S32;0;165;89
88;2020-S32;1;47;90
88;2020-S32;13;2183;0
88;2020-S33;2;100;09
88;2020-S33;12;234;19
88;2020-S33;5;275;29
88;2020-S33;10;333;39
88;2020-S33;5;273;49
88;2020-S33;5;292;59
88;2020-S33;2;308;69
88;2020-S33;3;246;79
88;2020-S33;2;165;89
88;2020-S33;0;55;90
88;2020-S33;46;2281;0
88;2020-S34;2;114;09
88;2020-S34;3;334;19
88;2020-S34;7;520;29
88;2020-S34;12;427;39
88;2020-S34;5;430;49
88;2020-S34;7;448;59
88;2020-S34;2;424;69
88;2020-S34;1;352;79
88;2020-S34;2;204;89
88;2020-S34;0;61;90
88;2020-S34;41;3316;0
88;2020-S35;7;114;09
88;2020-S35;10;339;19
88;2020-S35;13;507;29
88;2020-S35;12;474;39
88;2020-S35;3;449;49
88;2020-S35;8;461;59
88;2020-S35;3;473;69
88;2020-S35;2;359;79
88;2020-S35;0;196;89
88;2020-S35;0;42;90
88;2020-S35;58;3414;0
88;2020-S36;1;166;09
88;2020-S36;5;273;19
88;2020-S36;17;525;29
88;2020-S36;10;434;39
88;2020-S36;10;447;49
88;2020-S36;13;543;59
88;2020-S36;2;474;69
88;2020-S36;0;349;79
88;2020-S36;2;203;89
88;2020-S36;0;69;90
88;2020-S36;60;3483;0
88;2020-S37;1;544;09
88;2020-S37;16;630;19
88;2020-S37;11;607;29
88;2020-S37;9;613;39
88;2020-S37;10;481;49
88;2020-S37;9;513;59
88;2020-S37;6;417;69
88;2020-S37;2;307;79
88;2020-S37;2;226;89
88;2020-S37;0;67;90
88;2020-S37;66;4405;0
88;2020-S38;2;319;09
88;2020-S38;12;977;19
88;2020-S38;14;607;29
88;2020-S38;2;583;39
88;2020-S38;12;558;49
88;2020-S38;15;534;59
88;2020-S38;7;434;69
88;2020-S38;1;340;79
88;2020-S38;5;204;89
88;2020-S38;0;46;90
88;2020-S38;70;4602;0
88;2020-S39;3;105;09
88;2020-S39;5;632;19
88;2020-S39;17;452;29
88;2020-S39;10;387;39
88;2020-S39;12;386;49
88;2020-S39;9;424;59
88;2020-S39;4;395;69
88;2020-S39;5;281;79
88;2020-S39;3;215;89
88;2020-S39;1;86;90
88;2020-S39;69;3363;0
89;2020-S21;0;68;09
89;2020-S21;1;111;19
89;2020-S21;6;179;29
89;2020-S21;0;265;39
89;2020-S21;6;232;49
89;2020-S21;0;259;59
89;2020-S21;2;270;69
89;2020-S21;5;262;79
89;2020-S21;4;196;89
89;2020-S21;3;82;90
89;2020-S21;27;1924;0
89;2020-S22;0;53;09
89;2020-S22;0;70;19
89;2020-S22;0;213;29
89;2020-S22;0;225;39
89;2020-S22;1;237;49
89;2020-S22;0;248;59
89;2020-S22;0;248;69
89;2020-S22;0;250;79
89;2020-S22;2;214;89
89;2020-S22;1;92;90
89;2020-S22;4;1851;0
89;2020-S23;0;32;09
89;2020-S23;1;80;19
89;2020-S23;2;177;29
89;2020-S23;2;209;39
89;2020-S23;4;172;49
89;2020-S23;1;205;59
89;2020-S23;0;276;69
89;2020-S23;2;225;79
89;2020-S23;6;148;89
89;2020-S23;2;87;90
89;2020-S23;20;1612;0
89;2020-S24;0;62;09
89;2020-S24;0;79;19
89;2020-S24;1;149;29
89;2020-S24;0;186;39
89;2020-S24;0;189;49
89;2020-S24;0;233;59
89;2020-S24;0;270;69
89;2020-S24;0;260;79
89;2020-S24;2;173;89
89;2020-S24;0;75;90
89;2020-S24;3;1676;0
89;2020-S25;0;38;09
89;2020-S25;0;74;19
89;2020-S25;1;93;29
89;2020-S25;0;138;39
89;2020-S25;0;150;49
89;2020-S25;0;202;59
89;2020-S25;0;283;69
89;2020-S25;1;236;79
89;2020-S25;0;164;89
89;2020-S25;1;77;90
89;2020-S25;3;1457;0
89;2020-S26;0;63;09
89;2020-S26;2;80;19
89;2020-S26;0;101;29
89;2020-S26;1;104;39
89;2020-S26;2;122;49
89;2020-S26;1;138;59
89;2020-S26;1;180;69
89;2020-S26;2;199;79
89;2020-S26;3;148;89
89;2020-S26;2;69;90
89;2020-S26;14;1204;0
89;2020-S27;0;115;09
89;2020-S27;0;102;19
89;2020-S27;0;135;29
89;2020-S27;0;219;39
89;2020-S27;0;223;49
89;2020-S27;0;245;59
89;2020-S27;1;277;69
89;2020-S27;2;281;79
89;2020-S27;0;279;89
89;2020-S27;1;155;90
89;2020-S27;4;2031;0
89;2020-S28;0;74;09
89;2020-S28;0;115;19
89;2020-S28;2;124;29
89;2020-S28;0;159;39
89;2020-S28;3;174;49
89;2020-S28;1;196;59
89;2020-S28;0;218;69
89;2020-S28;4;238;79
89;2020-S28;0;223;89
89;2020-S28;1;151;90
89;2020-S28;11;1672;0
89;2020-S29;1;86;09
89;2020-S29;0;121;19
89;2020-S29;0;178;29
89;2020-S29;2;210;39
89;2020-S29;0;191;49
89;2020-S29;1;219;59
89;2020-S29;2;235;69
89;2020-S29;1;203;79
89;2020-S29;0;191;89
89;2020-S29;1;127;90
89;2020-S29;8;1764;0
89;2020-S30;2;103;09
89;2020-S30;1;177;19
89;2020-S30;3;282;29
89;2020-S30;1;274;39
89;2020-S30;1;215;49
89;2020-S30;4;221;59
89;2020-S30;0;251;69
89;2020-S30;3;242;79
89;2020-S30;1;150;89
89;2020-S30;0;71;90
89;2020-S30;16;1987;0
89;2020-S31;1;104;09
89;2020-S31;2;157;19
89;2020-S31;2;277;29
89;2020-S31;3;318;39
89;2020-S31;2;305;49
89;2020-S31;2;307;59
89;2020-S31;1;284;69
89;2020-S31;1;254;79
89;2020-S31;3;186;89
89;2020-S31;0;67;90
89;2020-S31;17;2259;0
89;2020-S32;2;69;09
89;2020-S32;2;169;19
89;2020-S32;4;215;29
89;2020-S32;7;250;39
89;2020-S32;3;244;49
89;2020-S32;2;278;59
89;2020-S32;2;256;69
89;2020-S32;2;244;79
89;2020-S32;1;160;89
89;2020-S32;0;68;90
89;2020-S32;25;1954;0
89;2020-S33;2;73;09
89;2020-S33;2;179;19
89;2020-S33;2;282;29
89;2020-S33;8;272;39
89;2020-S33;1;228;49
89;2020-S33;5;272;59
89;2020-S33;2;268;69
89;2020-S33;0;191;79
89;2020-S33;0;187;89
89;2020-S33;1;61;90
89;2020-S33;23;2013;0
89;2020-S34;1;77;09
89;2020-S34;5;218;19
89;2020-S34;29;494;29
89;2020-S34;10;463;39
89;2020-S34;5;424;49
89;2020-S34;5;422;59
89;2020-S34;4;367;69
89;2020-S34;2;293;79
89;2020-S34;1;193;89
89;2020-S34;1;83;90
89;2020-S34;63;3034;0
89;2020-S35;2;139;09
89;2020-S35;13;328;19
89;2020-S35;42;605;29
89;2020-S35;10;554;39
89;2020-S35;16;604;49
89;2020-S35;7;625;59
89;2020-S35;7;430;69
89;2020-S35;3;361;79
89;2020-S35;7;206;89
89;2020-S35;1;86;90
89;2020-S35;108;3939;0
89;2020-S36;4;249;09
89;2020-S36;14;334;19
89;2020-S36;17;599;29
89;2020-S36;13;600;39
89;2020-S36;17;614;49
89;2020-S36;8;569;59
89;2020-S36;9;413;69
89;2020-S36;1;346;79
89;2020-S36;8;231;89
89;2020-S36;9;114;90
89;2020-S36;100;4070;0
89;2020-S37;3;618;09
89;2020-S37;13;668;19
89;2020-S37;27;572;29
89;2020-S37;23;725;39
89;2020-S37;22;574;49
89;2020-S37;20;529;59
89;2020-S37;11;412;69
89;2020-S37;5;336;79
89;2020-S37;7;245;89
89;2020-S37;6;108;90
89;2020-S37;138;4790;0
89;2020-S38;20;358;09
89;2020-S38;27;718;19
89;2020-S38;34;509;29
89;2020-S38;30;645;39
89;2020-S38;28;589;49
89;2020-S38;24;539;59
89;2020-S38;16;401;69
89;2020-S38;13;330;79
89;2020-S38;7;260;89
89;2020-S38;1;133;90
89;2020-S38;200;4484;0
89;2020-S39;11;132;09
89;2020-S39;42;398;19
89;2020-S39;42;392;29
89;2020-S39;30;409;39
89;2020-S39;34;382;49
89;2020-S39;29;432;59
89;2020-S39;20;282;69
89;2020-S39;11;267;79
89;2020-S39;5;172;89
89;2020-S39;0;124;90
89;2020-S39;224;2990;0
90;2020-S21;0;18;09
90;2020-S21;0;30;19
90;2020-S21;1;48;29
90;2020-S21;1;58;39
90;2020-S21;1;57;49
90;2020-S21;0;53;59
90;2020-S21;0;64;69
90;2020-S21;3;43;79
90;2020-S21;8;37;89
90;2020-S21;2;12;90
90;2020-S21;16;420;0
90;2020-S22;0;40;09
90;2020-S22;0;31;19
90;2020-S22;2;71;29
90;2020-S22;2;74;39
90;2020-S22;1;84;49
90;2020-S22;0;88;59
90;2020-S22;1;101;69
90;2020-S22;2;80;79
90;2020-S22;3;85;89
90;2020-S22;0;39;90
90;2020-S22;11;693;0
